Part,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV,batch
0,3,39.0,105.0,2289.23,65.0,-88.97,125.0,32.55,1.25,38.73,9267.19,57.8,59.37,65.85,66.68,41.49,107.3,1981.19,46.88,28.57,3,1757.46,56.36,1.19,120.23,58.64,61.01,61,-86.91,1
0,3,39.0,105.0,2289.23,66.0,-88.97,125.0,32.88,1.25,38.73,9324.9,57.87,59.37,65.85,66.68,42.76,110.12,1821.01,43.42,32.24,3,2237.35,63.32,1.19,125.03,58.64,67.45,62,-88.3,1
0,3,39.0,105.0,2289.23,66.0,-88.45,125.0,32.87,1.25,43.13,9299.61,57.9,59.37,65.85,66.68,43.73,110.12,1738.0,42.4,34.42,3,2032.43,63.32,1.19,125.36,57.01,67.87,63,-88.3,1
0,3,39.0,105.0,2289.23,66.0,-84.49,125.0,32.36,1.25,43.13,9311.93,47.78,59.37,65.85,66.68,44.63,110.48,1738.0,43.26,33.61,3,1365.76,63.32,1.19,125.03,57.01,68.54,63,-87.59,1
0,3,39.0,105.0,2289.23,66.0,-75.44,125.0,32.7,1.25,45.0,9324.9,50.09,58.61,65.85,66.68,45.23,110.12,1693.26,43.36,31.7,3,2243.84,68.83,1.19,125.36,57.8,69.47,66,-83.74,1
0,3,39.0,105.0,2289.23,66.0,-69.26,125.0,32.86,1.25,45.0,9318.42,57.87,58.61,65.85,66.68,46.12,109.8,1654.99,43.36,29.92,3,2321.01,68.83,1.19,125.03,62.96,73.12,68,-78.46,1
0,3,39.0,105.0,2289.23,66.0,-66.65,125.0,32.71,1.25,45.0,9311.93,57.71,58.61,65.85,66.68,46.57,110.83,1661.48,43.36,29.47,3,1461.74,68.83,1.19,125.36,66.2,75.46,71,-74.93,1
0,3,39.0,105.0,2289.23,66.0,-68.24,125.0,33.18,1.25,45.0,9293.13,45.38,58.61,65.85,66.68,47.09,110.12,1629.05,44.28,29.27,3,1378.73,65.35,1.19,125.03,68.06,80.9,74,-72.11,1
0,3,39.0,105.0,2289.23,66.0,-74.27,125.0,32.55,1.25,47.39,9299.61,47.17,58.61,65.85,66.68,47.54,110.12,1629.05,43.93,29.95,3,1359.27,64.99,1.19,125.03,68.06,83.43,76,-73.5,1
0,3,39.0,105.0,2289.23,66.0,-74.51,125.0,33.74,1.25,47.39,9273.67,56.17,58.61,65.85,66.68,47.24,110.48,1551.88,43.29,30.99,3,1327.5,64.99,1.19,125.03,68.06,83.39,76,-73.86,1
0,3,39.0,105.0,2289.23,66.0,-70.52,125.0,33.07,1.25,47.39,9273.67,57.58,58.61,65.85,66.68,46.94,110.12,1512.97,42.75,31.43,3,2616.08,64.99,1.19,125.03,67.29,83.49,76,-72.82,1
0,3,39.0,105.0,2289.23,66.0,-61.87,125.0,33.31,1.25,47.69,9331.39,49.38,56.59,66.55,66.68,48.66,110.48,1654.99,45.89,29.11,3,1859.92,69.41,1.19,125.03,67.29,83.44,78,-66.83,1
0,3,39.0,105.0,2289.23,66.0,-61.6,125.0,33.29,1.25,49.18,9318.42,56.49,56.59,66.55,66.68,49.41,109.8,1686.77,45.92,29.04,3,1616.08,68.25,1.19,125.03,71.46,83.18,79,-65.4,1
0,3,39.0,105.0,2289.23,66.0,-66.35,125.0,33.39,1.25,49.18,9286.64,47.75,56.59,66.55,66.68,48.89,109.8,1667.32,45.02,30.02,3,1532.43,63.25,1.19,124.71,71.46,82.91,79,-66.12,1
0,3,39.0,105.0,2289.23,66.0,-72.77,125.0,33.24,1.25,48.29,9324.9,56.3,56.59,66.55,66.68,48.29,109.8,1763.94,45.89,29.81,3,1551.88,63.25,1.19,125.03,70.14,83.01,78,-69.65,1
0,3,39.0,105.0,2289.23,66.0,-74.86,125.0,33.85,1.25,48.29,9324.9,49.25,56.59,66.55,66.68,48.06,110.48,1673.8,44.7,30.69,3,2705.58,64.41,1.22,125.03,70.14,83.17,78,-71.39,1
0,3,39.0,105.0,2289.23,66.0,-73.82,125.0,34.18,1.25,48.29,9260.7,47.23,56.59,66.55,66.68,48.21,110.12,1590.79,43.84,32.0,3,2417.64,67.02,1.22,125.03,67.77,83.22,77,-72.46,1
0,3,39.0,105.0,2289.23,66.0,-68.09,125.0,34.28,1.25,48.29,9311.93,45.44,56.59,66.55,66.68,48.29,109.8,1610.25,43.77,31.56,3,1404.67,67.02,1.22,125.03,68.86,83.2,77,-70.36,1
0,3,39.0,105.0,2289.23,66.0,-60.41,125.0,34.31,1.25,48.81,9286.64,46.08,56.59,66.55,66.68,48.74,110.12,1673.8,45.89,29.78,3,1635.54,69.35,1.22,125.03,68.86,83.04,78,-65.4,1
0,3,39.0,105.0,2289.23,66.0,-58.86,125.0,34.6,1.25,48.81,9280.16,47.75,56.59,66.55,66.68,48.89,109.44,1680.29,45.89,29.54,3,2436.45,68.18,1.22,125.03,68.86,83.0,79,-63.65,1
0,3,39.0,105.0,2289.23,66.0,-60.94,125.0,34.42,1.25,48.81,9337.87,54.89,56.59,66.55,66.68,48.66,110.12,1686.77,45.95,29.27,3,1597.28,68.18,1.22,125.03,72.61,83.03,80,-62.58,1
0,3,39.0,105.0,2289.23,66.0,-68.14,125.0,34.69,1.25,48.81,9337.87,49.41,56.59,66.55,66.68,48.59,110.48,1667.32,45.95,29.98,3,1507.13,63.83,1.22,125.03,71.23,83.04,80,-66.83,1
0,3,39.0,105.0,2289.23,66.0,-68.92,125.0,34.9,1.25,48.81,9311.93,45.73,56.59,66.55,66.68,48.81,110.12,1686.77,45.09,30.52,3,2449.42,65.28,1.22,125.03,71.23,83.07,80,-66.47,1
0,3,39.0,105.0,2289.23,66.0,-67.89,125.0,34.82,1.25,49.03,9260.7,52.33,56.59,66.55,66.68,49.26,111.19,1654.99,44.41,30.66,3,2372.24,65.28,1.22,124.71,70.43,82.97,79,-67.54,1
0,3,39.0,105.0,2289.23,66.0,-61.35,125.0,35.13,1.25,49.03,9311.93,57.01,56.59,66.55,66.68,49.26,109.09,1642.02,45.44,30.08,3,1571.34,67.6,1.22,125.03,71.49,82.93,80,-63.3,1
0,3,39.0,105.0,2289.23,66.0,-60.86,125.0,35.11,1.25,49.03,9318.42,57.8,56.59,66.55,66.68,49.56,111.55,1635.54,45.44,29.14,3,2404.67,67.6,1.22,125.03,72.8,82.85,81,-61.91,1
0,3,39.0,105.0,2289.23,66.0,-60.86,125.0,35.21,1.25,49.18,9311.93,57.32,56.59,66.55,66.68,48.81,109.09,1622.57,45.44,29.44,3,1525.94,65.57,1.22,125.03,72.8,82.95,82,-62.94,1
0,3,39.0,105.0,2289.23,66.0,-63.13,125.0,35.64,1.25,49.18,9337.87,48.23,56.59,66.55,66.68,48.66,109.44,1629.05,45.44,29.71,3,2603.11,65.57,1.22,125.03,72.8,83.03,82,-62.58,1
0,3,39.0,105.0,2289.23,66.0,-62.12,125.0,37.61,1.25,50.08,9286.64,57.52,56.72,66.55,66.68,48.29,110.12,1648.51,45.34,29.54,3,2987.68,65.57,1.22,125.03,72.8,83.05,82,-62.23,1
0,3,39.0,105.0,2289.23,66.0,-62.88,125.0,34.62,1.25,49.78,9305.45,47.01,56.72,67.32,66.68,48.13,109.8,1642.02,44.45,29.21,3,1487.68,66.51,1.22,125.03,72.8,83.09,82,-62.94,1
0,3,39.0,105.0,2289.23,66.0,-61.06,125.0,33.15,1.25,49.78,9299.61,56.59,56.72,67.32,66.68,47.76,109.44,1667.32,45.82,29.68,3,2782.75,66.51,1.22,125.03,72.8,83.24,82,-61.91,1
0,3,39.0,105.0,2289.23,66.0,-62.09,125.0,30.49,1.25,48.81,9331.39,57.65,56.49,67.32,66.68,48.89,109.8,1686.77,45.82,29.41,3,1616.08,66.0,1.22,125.03,72.8,83.26,82,-61.91,1
0,3,39.0,105.0,2289.23,66.0,-66.49,125.0,26.5,1.25,48.81,9286.64,48.32,56.49,67.32,66.68,48.29,110.48,1654.99,45.31,29.41,3,2852.79,65.14,1.22,125.03,72.51,83.07,81,-65.05,1
0,3,39.0,105.0,2289.23,66.0,-65.94,125.0,23.99,1.25,47.98,9299.61,46.91,56.49,67.32,65.43,47.61,110.12,1642.02,45.22,29.68,3,2916.99,66.0,1.22,125.03,71.46,83.24,80,-65.4,1
0,3,39.0,105.0,2289.23,66.0,-63.12,125.0,20.48,1.25,48.59,9305.45,47.04,56.49,67.32,65.43,48.59,110.12,1686.77,45.79,29.24,3,1603.76,66.37,1.22,125.03,71.46,83.29,80,-64.37,1
0,3,39.0,105.0,2289.23,66.0,-64.15,125.0,17.71,1.25,48.59,9267.19,45.54,56.49,67.32,65.43,47.98,109.44,1699.74,45.79,29.61,3,1597.28,66.37,1.22,125.03,71.46,83.13,81,-64.37,1
0,3,39.0,105.0,2289.23,66.0,-67.77,125.0,14.48,1.25,47.09,9299.61,49.09,56.49,67.29,65.43,47.02,110.83,1680.29,45.31,29.14,3,1525.94,64.84,1.22,125.03,71.97,83.41,80,-66.12,1
0,3,39.0,105.0,2289.23,66.0,-67.25,125.0,7.43,1.25,47.91,9324.9,50.09,56.49,67.29,65.43,47.69,110.12,1577.82,43.77,30.22,3,1359.27,64.84,1.22,125.03,70.4,83.32,79,-67.19,1
0,3,39.0,105.0,2289.23,66.0,-63.53,125.0,1.48,1.25,47.91,9273.67,52.52,56.49,67.29,65.43,47.54,109.8,1731.52,45.92,29.78,3,1603.76,67.45,1.22,125.03,70.4,83.32,79,-65.76,1
0,0,39.0,105.0,2289.23,66.0,-63.53,125.0,1.25,1.25,47.91,9286.64,5.58,56.49,67.29,65.43,47.24,109.44,1712.71,46.05,29.24,3,1629.05,67.45,1.22,125.03,71.74,83.39,80,-64.37,1
0,0,39.0,105.0,2289.23,66.0,-64.62,125.0,1.03,1.25,47.69,9197.15,45.5,55.73,65.82,30.0,48.06,110.83,1725.03,46.05,28.67,3,1622.57,67.45,1.22,125.03,71.74,83.42,80,-64.72,1
0,0,39.0,105.0,2289.23,66.0,-70.7,125.0,1.22,1.25,50.38,9119.97,38.81,44.12,58.83,39.93,50.45,109.44,1642.02,45.6,30.08,3,1487.68,64.56,1.22,124.71,70.65,81.2,79,-68.22,1
0,0,39.0,105.0,2289.23,66.0,-70.19,125.0,1.0,1.25,49.56,9094.68,34.03,45.12,58.83,40.18,48.29,109.8,1648.51,44.38,29.68,3,1500.65,65.42,1.22,125.03,69.34,82.74,79,-69.29,1
0,0,39.0,105.0,2289.23,66.0,-65.99,125.0,0.91,1.25,45.9,9113.49,40.79,44.64,53.68,39.74,43.96,110.48,1750.97,45.12,29.21,3,1629.05,67.16,1.22,125.03,69.34,83.77,79,-67.19,1
0,0,39.0,105.0,2289.23,66.0,-66.52,125.0,1.32,1.25,45.9,9081.71,40.25,45.15,53.68,39.74,40.15,110.12,1815.18,45.12,28.33,3,3108.95,66.3,1.22,125.03,70.62,84.65,79,-67.19,1
0,0,39.0,105.0,2289.23,66.0,-70.51,125.0,1.08,1.25,45.9,9094.68,40.25,45.15,53.68,43.07,37.16,109.44,1827.5,46.5,28.1,3,2987.68,66.3,1.22,124.71,70.62,85.55,78,-68.58,1
0,0,39.0,105.0,2289.23,66.0,-78.22,125.0,1.34,1.25,45.9,9094.68,32.88,47.46,53.68,43.07,34.84,109.44,1859.92,45.89,28.84,3,1597.28,66.3,1.22,124.71,69.79,86.42,78,-72.46,1
0,0,39.0,105.0,2289.23,66.0,-82.28,125.0,1.44,1.25,34.55,9132.94,32.88,47.46,53.68,43.07,33.95,109.8,1808.69,45.89,28.47,3,1571.34,61.08,1.22,124.71,69.79,86.7,76,-75.64,1
0,0,39.0,105.0,2289.23,66.0,-45.0,125.0,1.44,1.25,34.55,9132.94,32.88,47.46,53.68,43.07,33.95,109.8,1808.69,45.89,28.47,3,1564.85,61.08,1.22,124.71,69.79,86.77,76,-75.64,1
0,0,39.0,105.0,2289.23,66.0,-82.28,120.0,1.44,1.25,34.55,9132.94,32.88,47.46,53.68,43.07,33.95,109.8,1808.69,45.89,28.47,3,1564.85,61.08,1.22,124.71,69.79,86.77,76,-75.64,1
0,0,39.0,105.0,2289.23,10.0,-45.0,120.0,10.59,1.25,23.27,9267.19,45.18,48.23,53.99,46.69,23.72,110.12,3244.49,62.0,26.52,3,3519.46,49.62,1.22,119.91,73.41,88.35,81,-53.74,1
2,0,43.0,130.0,2372.09,45.0,-45.0,85.0,61.31,1.25,3.61,10183.53,31.53,53.84,59.41,64.28,3.69,128.85,2596.63,61.14,25.2,3,2398.18,-2.18,1.22,84.99,77.26,39.63,82,-47.07,1
2,0,43.0,140.02,2372.09,45.0,-45.0,85.0,61.7,1.25,16.28,10171.21,30.96,49.48,66.01,66.36,19.76,130.24,2090.14,50.66,25.17,3,3321.01,-0.98,1.22,84.99,77.26,43.57,83,-45.29,1
2,3,43.0,140.02,2372.09,45.0,-45.0,85.0,61.7,1.25,16.28,10171.21,30.96,49.48,66.01,66.36,19.76,130.24,2090.14,50.66,25.17,3,3321.01,-0.98,1.22,84.99,77.26,43.57,83,-45.29,1
2,3,43.0,140.02,2372.09,45.0,-45.0,120.0,61.34,1.25,42.03,10196.5,50.18,50.25,66.01,66.36,44.65,139.76,2365.76,54.86,25.04,3,1033.07,7.64,1.22,84.99,77.26,52.23,84,-45.29,1
2,3,43.0,140.02,2372.09,64.0,-45.0,85.0,61.34,1.25,42.03,10196.5,50.18,50.25,66.01,66.36,44.65,139.76,2365.76,54.86,25.04,3,1033.07,7.64,1.22,84.99,77.26,52.23,84,-45.29,1
2,3,43.0,140.02,2372.09,45.0,-53.78,85.0,61.34,1.25,42.03,10196.5,50.18,50.25,66.01,66.36,44.65,139.76,2365.76,54.86,25.04,3,1033.07,7.64,1.22,84.99,77.26,52.23,84,-45.29,1
2,3,43.0,140.02,2372.09,64.0,-88.68,120.0,60.88,1.25,42.03,10190.01,55.82,50.25,66.01,66.36,47.74,140.12,2064.85,53.55,25.04,3,859.92,7.64,1.22,122.8,77.77,48.22,84,-54.81,1
2,3,43.0,140.02,2372.09,64.0,-89.0,120.0,61.34,1.25,52.23,10215.95,47.04,50.25,66.01,66.36,55.47,139.76,1827.5,46.66,25.47,3,500.65,7.64,1.22,120.23,68.8,32.2,72,-74.57,1
2,3,43.0,140.02,2372.09,45.0,-89.0,120.0,61.35,1.25,52.23,10215.95,47.68,50.25,66.01,66.36,55.86,140.12,1776.26,46.66,25.47,3,1346.95,7.64,1.22,120.23,68.8,31.38,72,-74.57,1
2,3,43.0,140.02,2372.09,64.0,-80.57,120.0,61.35,1.25,52.23,10215.95,47.68,50.25,66.01,66.36,55.86,140.12,1776.26,46.66,25.47,3,1346.95,7.64,1.22,120.23,68.8,31.38,72,-74.57,1
2,3,43.0,140.02,2372.09,45.0,-88.99,120.0,61.23,1.25,52.23,10638.78,56.88,50.25,66.84,66.36,56.79,139.05,1699.74,44.93,25.98,3,1308.04,7.64,1.22,120.56,67.64,28.8,72,-73.86,1
2,3,43.0,130.0,2372.09,45.0,-88.99,120.0,61.84,1.25,61.27,10702.98,47.65,54.86,66.84,66.36,61.35,141.86,1410.51,43.71,25.88,3,834.63,24.37,1.22,119.91,66.07,20.72,68,-79.49,1
2,3,43.0,130.0,2372.09,55.0,-88.99,120.0,61.71,1.25,62.2,10709.47,48.26,54.86,68.63,66.36,62.04,129.56,1410.51,26.92,34.86,3,841.12,43.96,1.22,119.91,64.24,18.81,68,-83.02,1
2,3,43.0,130.0,2372.09,39.0,-88.99,120.0,61.73,1.25,62.2,10677.69,47.65,54.86,68.63,66.36,62.2,129.56,558.37,5.1,69.01,3,846.95,46.36,1.22,120.56,64.24,28.6,68,-83.74,1
2,3,43.0,130.0,2372.09,39.0,-88.43,120.0,62.25,1.25,62.2,10702.98,56.81,54.86,68.63,66.36,62.2,130.24,1629.05,5.84,67.36,3,2154.34,46.36,1.22,120.23,66.49,34.2,72,-79.49,1
2,3,43.0,130.0,2372.09,39.0,-86.16,120.0,62.04,1.25,62.2,10702.98,56.81,54.86,68.63,66.36,62.12,129.88,2250.32,5.84,48.35,3,846.95,46.36,1.22,118.61,64.15,42.78,73,-83.74,1
2,3,43.0,130.0,2372.09,39.0,-49.97,120.0,62.04,1.25,62.2,10684.18,56.81,54.86,68.63,66.36,62.12,129.88,2269.78,5.84,48.35,3,2179.64,46.36,1.22,118.94,64.15,42.68,73,-83.74,1
2,3,43.0,130.0,2372.09,39.0,-48.52,120.0,62.07,1.25,62.2,10696.5,48.1,54.86,68.63,66.36,62.04,130.24,2250.32,10.71,27.83,3,744.49,46.36,1.22,118.94,66.33,42.37,73,-73.18,1
2,3,43.0,130.0,2372.09,39.0,-46.05,120.0,62.51,1.25,62.2,10702.98,48.1,54.86,68.63,66.36,61.96,130.24,1891.7,47.14,25.91,3,2179.64,49.51,1.22,119.58,68.86,42.34,73,-73.18,1
2,3,43.0,130.0,2372.09,39.0,-45.0,120.0,62.51,1.25,62.2,10702.98,48.1,54.86,68.63,66.36,61.96,130.24,1885.21,47.14,25.91,3,1404.67,49.51,1.22,119.58,68.86,42.34,73,-72.82,1
2,3,43.0,130.0,2372.09,64.0,-45.0,120.0,61.95,1.25,62.2,10690.01,48.1,54.86,68.63,66.36,61.96,129.56,1904.67,47.14,25.91,3,1507.13,61.22,1.22,119.58,68.86,42.32,73,-71.04,1
2,3,43.0,130.0,2372.09,39.0,-51.32,120.0,61.95,1.25,62.2,10690.01,48.1,54.86,68.63,66.36,61.96,129.56,1904.67,47.14,25.91,3,1507.13,61.22,1.22,119.58,68.86,42.32,73,-71.04,1
2,3,43.0,130.0,2372.09,64.0,-45.98,120.0,62.05,1.25,62.2,10696.5,48.1,54.86,68.63,66.36,61.96,130.24,1911.15,50.57,25.91,3,2230.87,72.47,1.22,119.91,68.86,42.3,73,-72.11,1
2,3,43.0,130.0,2372.09,64.0,-46.25,120.0,62.04,1.25,62.2,10722.44,56.85,54.86,68.63,66.36,61.96,130.24,1891.7,50.57,25.91,3,2250.32,73.15,1.22,119.58,69.6,42.66,73,-71.39,1
2,3,43.0,130.0,2372.09,64.0,-52.43,120.0,62.04,1.25,62.2,10709.47,56.85,54.86,68.63,66.36,61.96,130.24,1962.39,50.12,25.17,3,2038.91,57.91,1.22,119.91,69.6,42.66,72,-70.36,1
2,3,43.0,130.0,2372.09,64.0,-68.21,120.0,62.51,1.25,62.2,10709.47,56.94,54.86,68.63,66.36,62.12,129.56,1974.71,47.33,26.18,3,1750.97,55.06,1.22,119.58,69.6,42.37,71,-72.82,1
2,3,43.0,130.0,2372.09,64.0,-75.48,120.0,62.84,1.25,62.2,10728.92,49.51,54.86,68.63,66.36,61.96,129.56,2020.1,47.33,26.78,3,1654.99,47.71,1.22,119.91,69.6,42.23,71,-74.93,1
2,3,43.0,130.0,2372.09,64.0,-89.0,120.0,62.51,1.25,62.2,10664.72,56.97,54.86,68.63,66.36,61.89,130.59,1981.19,46.59,26.99,3,1532.43,39.53,1.22,119.58,68.25,42.33,70,-78.1,1
2,3,43.0,130.0,2372.09,64.0,-88.24,120.0,64.54,1.25,62.2,10696.5,52.97,54.86,68.89,65.78,60.89,130.24,2007.13,45.73,31.7,3,1642.02,53.34,1.22,119.91,61.91,43.2,67,-84.77,1
2,3,43.0,130.0,2372.09,64.0,-84.8,120.0,63.09,1.25,62.2,10702.98,45.66,54.86,68.89,65.78,60.73,130.95,2007.13,45.79,33.38,3,1642.02,64.97,1.22,120.23,61.91,43.34,67,-84.09,1
2,3,43.0,130.0,2372.09,71.0,-84.8,120.0,63.09,1.25,62.2,10684.18,45.66,54.86,68.89,65.78,60.73,132.02,2007.13,45.79,33.38,3,1642.02,64.97,1.22,120.23,61.91,43.34,67,-84.09,1
2,3,43.0,130.0,2372.09,64.0,-87.85,120.0,63.09,1.25,62.2,10684.18,45.66,54.86,68.89,65.78,60.73,132.02,2007.13,45.79,33.38,3,1642.02,64.97,1.22,120.23,61.91,43.34,67,-84.09,1
2,3,43.0,130.0,2372.09,71.0,-88.12,120.0,63.4,1.25,62.2,10722.44,48.26,54.86,68.89,65.78,60.65,129.56,2032.43,46.34,35.67,3,2590.14,70.67,1.22,119.58,61.91,43.8,67,-85.13,1
2,3,43.0,130.0,2372.09,71.0,-87.54,120.0,63.17,1.25,62.2,10702.98,56.75,54.86,68.89,65.78,60.65,130.24,2051.88,43.99,39.1,3,2629.05,70.67,1.22,120.23,61.91,44.08,67,-85.13,1
2,3,43.0,130.0,2372.09,73.0,-88.12,120.0,63.17,1.25,62.2,10702.98,56.75,54.86,68.89,65.78,60.65,130.24,2051.88,43.99,39.1,3,2629.05,70.67,1.22,120.23,61.91,44.08,67,-85.13,1
2,3,43.0,130.0,2372.09,73.0,-88.43,120.0,63.17,1.25,62.2,10702.98,56.75,54.86,68.89,65.78,60.65,130.24,2051.88,43.99,39.1,3,2629.05,70.67,1.22,120.23,61.91,44.08,67,-85.13,1
2,3,43.0,130.0,2372.09,73.0,-86.74,120.0,63.09,1.25,62.2,10702.98,48.45,54.86,68.89,65.78,60.58,129.56,2071.34,44.67,41.72,3,1584.31,70.67,1.22,120.23,61.91,44.67,68,-84.77,1
2,3,43.0,130.0,2372.09,73.0,-76.98,120.0,63.16,1.25,62.2,10671.21,47.43,54.86,67.87,65.78,60.5,129.88,2116.08,48.23,37.69,3,1962.39,76.38,1.22,119.91,61.88,45.56,68,-82.67,1
2,3,43.0,130.0,2372.09,73.0,-62.43,120.0,63.28,1.25,60.5,10677.69,56.88,52.55,67.87,65.78,60.81,130.24,2147.86,50.69,32.34,3,2288.59,78.71,1.22,120.23,61.88,46.44,71,-74.93,1
2,3,43.0,130.0,2372.09,73.0,-56.43,120.0,63.71,1.25,60.5,10677.69,56.94,52.55,67.87,65.78,61.04,130.59,2141.37,51.01,30.66,3,2365.76,77.66,1.22,120.23,68.03,46.49,74,-68.93,1
2,3,43.0,130.0,2372.09,76.0,-56.43,120.0,63.7,1.25,60.5,10677.69,56.94,52.55,67.87,65.78,61.04,130.59,2141.37,51.01,30.66,3,2365.76,77.66,1.22,120.23,68.03,46.49,74,-68.93,1
2,3,43.0,130.0,2372.09,73.0,-57.72,120.0,63.7,1.25,60.5,10677.69,56.94,52.55,67.87,65.78,61.04,130.59,2141.37,51.01,30.66,3,2365.76,77.66,1.22,120.23,68.03,46.49,74,-68.93,1
2,3,43.0,130.0,2372.09,76.0,-59.26,120.0,63.35,1.25,60.5,10702.98,57.07,52.55,67.87,65.78,61.04,129.88,2173.8,50.82,30.72,3,2314.53,77.66,1.22,120.23,70.69,46.67,77,-66.47,1
2,3,43.0,130.0,2372.09,76.0,-73.17,120.0,63.37,1.25,60.5,10715.95,48.55,52.55,67.87,65.78,60.58,130.24,2205.58,51.3,31.36,3,2263.29,72.47,1.22,119.91,70.18,48.4,79,-70.0,1
2,3,43.0,130.0,2372.09,76.0,-75.3,120.0,63.51,1.25,60.5,10735.41,56.94,52.55,67.87,65.78,60.42,130.59,2192.61,51.3,32.24,3,2250.32,74.5,1.22,120.23,70.18,49.57,78,-71.75,1
2,3,43.0,130.0,2372.09,76.0,-74.01,120.0,63.95,1.25,60.5,10684.18,56.91,52.55,67.87,65.78,60.19,129.88,2205.58,50.79,31.73,3,2942.93,74.5,1.22,119.91,68.06,50.98,77,-72.46,1
2,3,43.0,130.0,2372.09,76.0,-68.54,120.0,63.62,1.25,60.5,10696.5,48.1,52.55,67.87,65.78,59.8,129.88,2218.55,50.79,31.63,3,3019.46,76.98,1.22,119.91,68.06,55.45,78,-69.65,1
2,3,43.0,130.0,2372.09,76.0,-69.09,120.0,63.92,1.25,59.72,10684.18,48.35,52.55,67.87,65.78,59.56,129.88,2212.06,51.53,31.06,3,3070.69,76.08,1.22,119.91,68.06,58.46,79,-69.65,1
2,3,43.0,130.0,2372.09,76.0,-72.4,120.0,63.92,1.25,59.72,10690.01,56.97,52.55,67.87,65.78,59.41,129.88,2225.03,51.53,31.03,3,3038.91,74.88,1.22,119.91,69.41,62.18,78,-71.39,1
2,3,43.0,130.0,2372.09,76.0,-72.4,120.0,64.42,1.25,59.72,10715.95,47.81,52.55,67.87,65.78,59.26,129.88,2192.61,51.11,30.82,3,2288.59,76.08,1.22,119.91,68.28,68.43,77,-71.75,1
2,3,43.0,130.0,2372.09,76.0,-71.89,120.0,64.18,1.25,59.72,10709.47,47.78,52.55,67.87,65.78,58.95,130.24,2199.09,51.11,30.69,3,3012.97,76.08,1.22,119.91,68.28,72.55,77,-71.75,1
2,3,43.0,130.0,2372.09,76.0,-73.92,120.0,64.79,1.25,59.72,10702.98,48.0,51.08,67.87,65.78,58.56,129.2,2199.09,50.69,31.33,3,2955.25,76.08,1.22,119.91,68.28,80.9,77,-73.86,1
2,3,43.0,130.0,2372.09,76.0,-74.93,120.0,65.66,1.25,59.1,10684.18,54.25,51.08,65.47,65.78,58.95,130.24,2212.06,50.69,30.82,3,2243.84,76.08,1.22,119.91,68.28,80.78,75,-74.93,1
2,3,43.0,130.0,2372.09,76.0,-73.91,120.0,65.73,1.25,59.1,10702.98,45.89,51.08,65.47,64.05,58.87,130.24,2205.58,50.86,31.13,3,2263.29,76.08,1.22,119.91,66.65,80.81,76,-74.57,1
2,3,43.0,130.0,2372.09,76.0,-75.11,120.0,31.64,1.31,57.94,10690.01,46.53,51.17,65.59,64.05,57.94,129.88,2179.64,50.69,31.63,3,2603.11,75.86,1.22,119.91,66.65,81.01,76,-74.57,1
2,3,43.0,130.0,2372.09,76.0,-79.78,120.0,30.42,1.31,57.94,10696.5,57.32,51.82,65.63,63.22,56.55,130.24,2212.06,50.34,33.31,3,2212.06,75.86,1.24,119.91,65.91,81.39,73,-78.46,1
2,3,43.0,130.0,2372.09,76.0,-82.83,120.0,31.17,1.31,55.78,10677.69,58.19,51.82,65.63,63.22,55.86,130.24,2205.58,49.93,33.88,3,2147.86,75.86,1.24,119.91,62.65,81.64,71,-81.95,1
2,3,43.0,130.0,2372.09,76.0,-79.3,120.0,37.4,1.31,59.8,10702.98,47.23,51.46,67.87,64.37,61.2,130.59,2199.09,50.21,34.22,3,2494.16,75.18,1.24,119.91,69.31,80.41,75,-77.03,1
2,3,43.0,130.0,2372.09,76.0,-78.05,120.0,37.53,1.31,59.8,10677.69,56.94,51.46,67.87,64.37,62.2,129.56,2199.09,50.09,34.09,3,2500.65,75.18,1.24,119.91,66.68,80.14,75,-78.1,1
2,3,43.0,130.0,2372.09,76.0,-72.09,120.0,38.07,1.31,62.97,10677.69,57.36,52.49,69.41,64.37,63.12,129.2,2192.61,51.01,32.88,3,2288.59,76.98,1.24,119.91,66.68,76.15,76,-74.57,1
2,3,43.0,130.0,2372.09,76.0,-69.78,120.0,38.58,1.31,62.97,10702.98,57.49,52.49,69.41,64.37,62.74,129.2,2199.09,51.21,33.41,3,2333.33,76.98,1.24,119.91,66.68,71.45,78,-71.04,1
2,3,43.0,130.0,2372.09,76.0,-71.14,120.0,39.66,1.31,61.58,10715.95,44.9,52.49,69.41,64.37,60.58,129.88,2199.09,51.49,32.67,3,2789.23,76.98,1.24,119.91,69.08,66.34,79,-70.36,1
2,3,43.0,130.0,2372.09,76.0,-76.75,120.0,39.3,1.31,61.58,10709.47,45.44,50.15,66.39,64.37,58.64,130.24,2212.06,50.73,32.97,3,2250.32,75.71,1.24,119.91,67.9,74.22,75,-76.0,1
